,State,Year,Quarter,Name,Amount,Trans_count
1229,Gujarat,2019,2,Others,271280936.6247084,442607
1230,Gujarat,2019,3,Peer-to-peer payments,49206585462.018684,14529353
1231,Gujarat,2019,3,Merchant payments,4211116461.2911887,11788077
1232,Gujarat,2019,3,Recharge & bill payments,5768100024.478059,11349625
1233,Gujarat,2019,3,Financial Services,20507001.233050577,78609
1234,Gujarat,2019,3,Others,256386015.24681717,482985
1235,Gujarat,2019,4,Peer-to-peer payments,64477452638.7778,19107911
1236,Gujarat,2019,4,Recharge & bill payments,6517891166.722656,12967713
1237,Gujarat,2019,4,Merchant payments,5480269119.720948,9964076
1238,Gujarat,2019,4,Financial Services,20202767.26414788,63498
1239,Gujarat,2019,4,Others,194846362.42851496,444434
1240,Gujarat,2020,1,Peer-to-peer payments,72393727235.07784,19068093
1241,Gujarat,2020,1,Recharge & bill payments,7197595156.690899,15648472
1242,Gujarat,2020,1,Merchant payments,7210758662.281933,12191478
1243,Gujarat,2020,1,Financial Services,27460255.45966168,50753
1244,Gujarat,2020,1,Others,165535312.39278784,367621
1245,Gujarat,2020,2,Recharge & bill payments,8322688556.990006,19971660
1246,Gujarat,2020,2,Peer-to-peer payments,64723140394.22913,17569398
1247,Gujarat,2020,2,Merchant payments,7196610931.561442,9645967
1248,Gujarat,2020,2,Financial Services,53132341.305008195,59617
1249,Gujarat,2020,2,Others,92274135.40504411,173543
1250,Gujarat,2020,3,Peer-to-peer payments,89142122337.25531,23130724
1251,Gujarat,2020,3,Merchant payments,12749796641.785404,18338969
1252,Gujarat,2020,3,Recharge & bill payments,9820654243.80882,17481357
1253,Gujarat,2020,3,Financial Services,84723188.62104335,92278
1254,Gujarat,2020,3,Others,124456073.24163358,246851
1255,Gujarat,2020,4,Peer-to-peer payments,116743230330.36209,29967258
1256,Gujarat,2020,4,Merchant payments,20844321156.652935,28430460
1257,Gujarat,2020,4,Recharge & bill payments,10441981826.080866,18943669
1258,Gujarat,2020,4,Financial Services,120056733.8865249,113371
1259,Gujarat,2020,4,Others,243470065.45681778,373789
1260,Gujarat,2021,1,Peer-to-peer payments,144818968373.02933,36427493
1261,Gujarat,2021,1,Merchant payments,26512643894.003174,35815382
1262,Gujarat,2021,1,Recharge & bill payments,11996115292.377842,22088838
1263,Gujarat,2021,1,Financial Services,137612317.73580322,126380
1264,Gujarat,2021,1,Others,235440836.3042438,316472
1265,Gujarat,2021,2,Merchant payments,33542305033.829506,42593432
1266,Gujarat,2021,2,Peer-to-peer payments,162483567902.30194,41642387
1267,Gujarat,2021,2,Recharge & bill payments,13750783181.944221,27127405
1268,Gujarat,2021,2,Financial Services,136119996.7022825,128647
1269,Gujarat,2021,2,Others,249278437.33914098,349525
1270,Gujarat,2021,3,Merchant payments,48197579736.51646,62934471
1271,Gujarat,2021,3,Peer-to-peer payments,208013326600.62402,56134212
1272,Gujarat,2021,3,Recharge & bill payments,15945997372.058683,29580901
1273,Gujarat,2021,3,Financial Services,163304131.1436523,125167
1274,Gujarat,2021,3,Others,304418273.24545926,473656
1275,Gujarat,2021,4,Merchant payments,68717933161.8696,84846502
1276,Gujarat,2021,4,Peer-to-peer payments,254338740726.63605,67301686
1277,Gujarat,2021,4,Recharge & bill payments,18739034341.66239,30072479
1278,Gujarat,2021,4,Financial Services,209214620.7057898,175393
1279,Gujarat,2021,4,Others,377657202.7539646,591265
1280,Gujarat,2022,1,Merchant payments,79563412221.78397,101648378
1281,Gujarat,2022,1,Peer-to-peer payments,292439274688.30835,77768758
1282,Gujarat,2022,1,Recharge & bill payments,20042066374.66357,30473298
1283,Gujarat,2022,1,Financial Services,187077879.38466492,160423
1284,Gujarat,2022,1,Others,316261089.4073821,496289
1285,Gujarat,2022,2,Merchant payments,95585623258.23604,131610193
1286,Gujarat,2022,2,Peer-to-peer payments,326945780476.59766,86423696
1287,Gujarat,2022,2,Recharge & bill payments,23844933238.40894,33424931
1288,Gujarat,2022,2,Financial Services,142685436.4192669,125180
1289,Gujarat,2022,2,Others,278978567.1836352,468796
1290,Gujarat,2022,3,Merchant payments,109018764232.99393,161264265
1291,Gujarat,2022,3,Peer-to-peer payments,359338045092.0105,103034790
1292,Gujarat,2022,3,Recharge & bill payments,28649040040.502144,38383683
1293,Gujarat,2022,3,Financial Services,162173602.84596294,152053
1294,Gujarat,2022,3,Others,269479241.0969004,404941
1295,Gujarat,2022,4,Merchant payments,125585214989.03009,186533503
1296,Gujarat,2022,4,Peer-to-peer payments,411053364214.2685,114868478
1297,Gujarat,2022,4,Recharge & bill payments,30789927498.953297,39167297
1298,Gujarat,2022,4,Financial Services,194314203.00804448,179101
1299,Gujarat,2022,4,Others,295484431.2780074,407639
1300,Gujarat,2023,1,Merchant payments,123421554216.0,199359623
1301,Gujarat,2023,1,Peer-to-peer payments,436337923470.0,120907384
1302,Gujarat,2023,1,Recharge & bill payments,37570733166.0,41649002
1303,Gujarat,2023,1,Financial Services,200278806.0,180163
1304,Gujarat,2023,1,Others,295699148.0,415154
1305,Gujarat,2023,2,Merchant payments,135256737974.0,239396654
1306,Gujarat,2023,2,Peer-to-peer payments,470150906708.0,132035120
1307,Gujarat,2023,2,Recharge & bill payments,39506073738.0,44902296
1308,Gujarat,2023,2,Financial Services,225104195.0,191053
1309,Gujarat,2023,2,Others,268385910.0,397430
1310,Gujarat,2023,3,Merchant payments,155597205179.0,279651861
1311,Gujarat,2023,3,Peer-to-peer payments,508236930735.0,151754885
1312,Gujarat,2023,3,Recharge & bill payments,43342854631.0,47284770
1313,Gujarat,2023,3,Financial Services,311377540.0,246300
1314,Gujarat,2023,3,Others,248668365.0,365774
1315,Gujarat,2023,4,Merchant payments,179560004574.0,319459808
1316,Gujarat,2023,4,Peer-to-peer payments,567135968086.0,166959749
1317,Gujarat,2023,4,Recharge & bill payments,47786850776.0,47046378
1318,Gujarat,2023,4,Financial Services,349727923.0,271611
1319,Gujarat,2023,4,Others,254647715.0,378032
1320,Haryana,2018,1,Recharge & bill payments,535578755.07945114,2368002
1321,Haryana,2018,1,Peer-to-peer payments,5814807510.68666,1607193
1322,Haryana,2018,1,Merchant payments,173513595.3537558,167816
1323,Haryana,2018,1,Financial Services,27501068.014126316,128636
1324,Haryana,2018,1,Others,242110585.52640373,209123
1325,Haryana,2018,2,Recharge & bill payments,984897276.651981,3054284
1326,Haryana,2018,2,Peer-to-peer payments,9745924809.851494,2388953
1327,Haryana,2018,2,Merchant payments,334118261.45344114,369916
1328,Haryana,2018,2,Financial Services,38145882.44180386,167570
1329,Haryana,2018,2,Others,217328211.71769944,170208
1330,Haryana,2018,3,Peer-to-peer payments,14429454356.345787,3753981
1331,Haryana,2018,3,Recharge & bill payments,1310467515.0605886,3203386
1332,Haryana,2018,3,Merchant payments,427387637.9335371,1003057
1333,Haryana,2018,3,Financial Services,17323790.814170156,100452
1334,Haryana,2018,3,Others,190505707.47361812,201148
1335,Haryana,2018,4,Peer-to-peer payments,22416919746.93868,5905032
1336,Haryana,2018,4,Recharge & bill payments,1671040703.7317612,4116262
1337,Haryana,2018,4,Merchant payments,1013407379.8963095,2413446
1338,Haryana,2018,4,Financial Services,22252543.62175617,120711
1339,Haryana,2018,4,Others,267255642.26742023,394732
1340,Haryana,2019,1,Peer-to-peer payments,30283578836.61907,12622225
1341,Haryana,2019,1,Recharge & bill payments,2202061874.5361757,5576577
1342,Haryana,2019,1,Merchant payments,1292375556.3150868,3361995
1343,Haryana,2019,1,Financial Services,15201736.002431491,101786
1344,Haryana,2019,1,Others,258437718.15887585,473192
1345,Haryana,2019,2,Peer-to-peer payments,37056084813.57578,10387562
1346,Haryana,2019,2,Recharge & bill payments,2838724048.0896106,5902923
1347,Haryana,2019,2,Merchant payments,2292901816.1432047,5738283
1348,Haryana,2019,2,Financial Services,12080285.227121718,57488
1349,Haryana,2019,2,Others,301748850.1804938,655560
1350,Haryana,2019,3,Peer-to-peer payments,43738290119.9285,11775288
1351,Haryana,2019,3,Merchant payments,3615636827.8118167,9386779
1352,Haryana,2019,3,Recharge & bill payments,4817098564.823641,8289987
1353,Haryana,2019,3,Financial Services,16715100.880217994,61503
1354,Haryana,2019,3,Others,301378585.9978597,829974
1355,Haryana,2019,4,Peer-to-peer payments,58242027266.14443,15729819
1356,Haryana,2019,4,Merchant payments,5253780278.236426,11615667
1357,Haryana,2019,4,Recharge & bill payments,5637358525.756194,9648003
1358,Haryana,2019,4,Financial Services,13756049.144287623,41688
1359,Haryana,2019,4,Others,212797749.81994924,790808
1360,Haryana,2020,1,Peer-to-peer payments,68367245528.07149,17728235
1361,Haryana,2020,1,Merchant payments,7075196609.224878,14327020
1362,Haryana,2020,1,Recharge & bill payments,6331682016.516322,11346112
1363,Haryana,2020,1,Financial Services,25266730.1883267,34488
1364,Haryana,2020,1,Others,176823674.24305555,600232
1365,Haryana,2020,2,Peer-to-peer payments,66645492690.67839,17334369
1366,Haryana,2020,2,Recharge & bill payments,6547618491.532405,12740328
1367,Haryana,2020,2,Merchant payments,7393393677.758501,11527654
1368,Haryana,2020,2,Financial Services,49209527.29146181,48759
1369,Haryana,2020,2,Others,75550536.67993587,129940
1370,Haryana,2020,3,Peer-to-peer payments,88796356487.11024,24123449
1371,Haryana,2020,3,Merchant payments,12141560866.982178,20845136
1372,Haryana,2020,3,Recharge & bill payments,8452802892.504496,12716319
1373,Haryana,2020,3,Financial Services,80854296.9304013,66457
1374,Haryana,2020,3,Others,96375902.20346308,186818
1375,Haryana,2020,4,Merchant payments,21382305452.06797,34063692
1376,Haryana,2020,4,Peer-to-peer payments,128613933346.85507,33920789
1377,Haryana,2020,4,Recharge & bill payments,9675471300.731653,14682896
1378,Haryana,2020,4,Financial Services,103265693.75364488,84881
1379,Haryana,2020,4,Others,223528573.1334415,419181
1380,Haryana,2021,1,Merchant payments,23389100227.155342,39363588
1381,Haryana,2021,1,Peer-to-peer payments,135970636784.61835,36764622
1382,Haryana,2021,1,Recharge & bill payments,9260346909.440674,13680353
1383,Haryana,2021,1,Financial Services,99672809.99228218,79784
1384,Haryana,2021,1,Others,218544351.22172093,364437
1385,Haryana,2021,2,Merchant payments,29119078263.957985,45335533
1386,Haryana,2021,2,Peer-to-peer payments,161073685336.6668,44086559
1387,Haryana,2021,2,Recharge & bill payments,9839496894.971409,15861047
1388,Haryana,2021,2,Financial Services,97238136.09517692,85821
1389,Haryana,2021,2,Others,227855606.99266592,311896
1390,Haryana,2021,3,Merchant payments,40190922826.60629,66885213
1391,Haryana,2021,3,Peer-to-peer payments,188548678300.5247,55929958
1392,Haryana,2021,3,Recharge & bill payments,11681457468.964512,17087955
1393,Haryana,2021,3,Financial Services,116592181.46997279,77496
1394,Haryana,2021,3,Others,289441481.64370304,479071
1395,Haryana,2021,4,Merchant payments,56325102920.50671,84993587
1396,Haryana,2021,4,Peer-to-peer payments,238638993818.09595,66548306
1397,Haryana,2021,4,Recharge & bill payments,13817258646.066364,17632752
1398,Haryana,2021,4,Financial Services,151421306.61683068,105050
1399,Haryana,2021,4,Others,307822609.17479354,407280
1400,Haryana,2022,1,Merchant payments,62565728158.2885,98346418
1401,Haryana,2022,1,Peer-to-peer payments,263547240999.68338,74499889
1402,Haryana,2022,1,Recharge & bill payments,14765350795.965681,18494827
1403,Haryana,2022,1,Financial Services,146586164.62792295,107240
1404,Haryana,2022,1,Others,279136534.21161634,540235
1405,Haryana,2022,2,Merchant payments,76926347115.76375,130033573
1406,Haryana,2022,2,Peer-to-peer payments,300504797205.2718,84219451
1407,Haryana,2022,2,Recharge & bill payments,17457331653.445232,20011709
1408,Haryana,2022,2,Financial Services,120610061.5284536,89805
1409,Haryana,2022,2,Others,224949213.49711913,345424
1410,Haryana,2022,3,Merchant payments,87063736519.87311,151278013
1411,Haryana,2022,3,Peer-to-peer payments,319374569105.9015,95071203
1412,Haryana,2022,3,Recharge & bill payments,21247984018.682095,22592966
1413,Haryana,2022,3,Financial Services,144937203.2864578,111032
1414,Haryana,2022,3,Others,223267730.28330007,308596
1415,Haryana,2022,4,Merchant payments,102918159834.12416,169685872
1416,Haryana,2022,4,Peer-to-peer payments,364514204185.1917,102993798
1417,Haryana,2022,4,Recharge & bill payments,22666085169.84729,23545059
1418,Haryana,2022,4,Financial Services,152488074.9943577,118488
1419,Haryana,2022,4,Others,239722615.94605047,305148
1420,Haryana,2023,1,Merchant payments,114248076004.0,220693824
1421,Haryana,2023,1,Peer-to-peer payments,443424820679.0,128879993
1422,Haryana,2023,1,Recharge & bill payments,32978369763.0,31210728
1423,Haryana,2023,1,Financial Services,217615573.0,158036
1424,Haryana,2023,1,Others,281741717.0,375883
1425,Haryana,2023,2,Merchant payments,130133751625.0,275974807
1426,Haryana,2023,2,Peer-to-peer payments,495834929236.0,147382711
1427,Haryana,2023,2,Recharge & bill payments,35262651840.0,33655091
1428,Haryana,2023,2,Financial Services,259162565.0,172309
1429,Haryana,2023,2,Others,251633370.0,351272
1430,Haryana,2023,3,Merchant payments,140917418482.0,310148821
1431,Haryana,2023,3,Peer-to-peer payments,498555993196.0,156760079
1432,Haryana,2023,3,Recharge & bill payments,37490386949.0,34105227
1433,Haryana,2023,3,Financial Services,304618547.0,198713
1434,Haryana,2023,3,Others,223563566.0,306638
1435,Haryana,2023,4,Merchant payments,167695632461.0,343440148
1436,Haryana,2023,4,Peer-to-peer payments,571466808865.0,175429519
1437,Haryana,2023,4,Recharge & bill payments,42514330771.0,35320482
1438,Haryana,2023,4,Financial Services,371355840.0,238826
1439,Haryana,2023,4,Others,222356663.0,319258
1440,Himachal Pradesh,2018,1,Recharge & bill payments,49871175.82607427,284371
1441,Himachal Pradesh,2018,1,Peer-to-peer payments,546222027.4835303,154572
1442,Himachal Pradesh,2018,1,Merchant payments,13851230.83495245,13241
1443,Himachal Pradesh,2018,1,Financial Services,2040522.724771278,8955
1444,Himachal Pradesh,2018,1,Others,16752849.503009535,20779
1445,Himachal Pradesh,2018,2,Recharge & bill payments,83714322.414042,385642
1446,Himachal Pradesh,2018,2,Peer-to-peer payments,1043702964.1513071,243436
1447,Himachal Pradesh,2018,2,Merchant payments,31961300.882765952,27851
1448,Himachal Pradesh,2018,2,Financial Services,4108919.3075577794,11330
1449,Himachal Pradesh,2018,2,Others,19681794.59544668,19436
1450,Himachal Pradesh,2018,3,Recharge & bill payments,108456077.51862916,457449
1451,Himachal Pradesh,2018,3,Peer-to-peer payments,1596570994.985427,362755
1452,Himachal Pradesh,2018,3,Merchant payments,31168155.22193054,40675
1453,Himachal Pradesh,2018,3,Financial Services,1552275.0537747287,8182
1454,Himachal Pradesh,2018,3,Others,16293930.078267336,17693
1455,Himachal Pradesh,2018,4,Recharge & bill payments,143031082.4432017,598325
1456,Himachal Pradesh,2018,4,Peer-to-peer payments,2367228879.4462624,590518
1457,Himachal Pradesh,2018,4,Merchant payments,87575811.80014335,86963
1458,Himachal Pradesh,2018,4,Financial Services,2283052.790977265,11834
1459,Himachal Pradesh,2018,4,Others,21180141.658664487,20243
1460,Himachal Pradesh,2019,1,Peer-to-peer payments,3066233587.9236507,1178280
1461,Himachal Pradesh,2019,1,Recharge & bill payments,209521987.03977025,844570
1462,Himachal Pradesh,2019,1,Merchant payments,86624660.3112043,115553
1463,Himachal Pradesh,2019,1,Financial Services,1424229.9989233727,9585
1464,Himachal Pradesh,2019,1,Others,17676977.717503674,20730
1465,Himachal Pradesh,2019,2,Peer-to-peer payments,4428007670.958708,1141873
1466,Himachal Pradesh,2019,2,Recharge & bill payments,279864579.97562265,1076793
1467,Himachal Pradesh,2019,2,Merchant payments,141088575.8726466,248517
1468,Himachal Pradesh,2019,2,Financial Services,1453651.5352588107,5013
1469,Himachal Pradesh,2019,2,Others,25469495.268363245,30110
1470,Himachal Pradesh,2019,3,Recharge & bill payments,327570066.9967147,1212659
1471,Himachal Pradesh,2019,3,Peer-to-peer payments,5039276845.295213,1181680
1472,Himachal Pradesh,2019,3,Merchant payments,182746198.16430056,312575
1473,Himachal Pradesh,2019,3,Financial Services,1775673.9713265826,3096
1474,Himachal Pradesh,2019,3,Others,20649996.69578039,25170
1475,Himachal Pradesh,2019,4,Peer-to-peer payments,6533855301.069828,1579582
1476,Himachal Pradesh,2019,4,Recharge & bill payments,402619114.99428564,1442940
1477,Himachal Pradesh,2019,4,Merchant payments,314965060.6352696,467309
1478,Himachal Pradesh,2019,4,Financial Services,1769641.9665086274,4576
1479,Himachal Pradesh,2019,4,Others,17954418.582290154,22239
1480,Himachal Pradesh,2020,1,Recharge & bill payments,542356756.9678606,1815157
1481,Himachal Pradesh,2020,1,Peer-to-peer payments,6431826925.118802,1594806
1482,Himachal Pradesh,2020,1,Merchant payments,427497010.10439825,711018
1483,Himachal Pradesh,2020,1,Financial Services,3172303.6900622216,4711
1484,Himachal Pradesh,2020,1,Others,14613755.241563875,18788
1485,Himachal Pradesh,2020,2,Recharge & bill payments,802231470.1628922,2558935
1486,Himachal Pradesh,2020,2,Peer-to-peer payments,6738488218.640328,1544488
1487,Himachal Pradesh,2020,2,Merchant payments,479165630.6102103,570031
1488,Himachal Pradesh,2020,2,Financial Services,7359757.737539303,7634
1489,Himachal Pradesh,2020,2,Others,9659685.392965626,14642
1490,Himachal Pradesh,2020,3,Recharge & bill payments,834567922.2742614,2416395
1491,Himachal Pradesh,2020,3,Peer-to-peer payments,8806586536.659174,1954492
1492,Himachal Pradesh,2020,3,Merchant payments,851539467.337558,1090445
1493,Himachal Pradesh,2020,3,Financial Services,11391079.288736572,9543
1494,Himachal Pradesh,2020,3,Others,11969008.527252048,19001
1495,Himachal Pradesh,2020,4,Recharge & bill payments,936305777.7250878,2638030
1496,Himachal Pradesh,2020,4,Peer-to-peer payments,11426268857.229637,2594659
1497,Himachal Pradesh,2020,4,Merchant payments,1589433440.2684097,2001259
1498,Himachal Pradesh,2020,4,Financial Services,15534252.217986543,11353
1499,Himachal Pradesh,2020,4,Others,21510781.37178286,27027
1500,Himachal Pradesh,2021,1,Peer-to-peer payments,11358078843.572702,2845733
