,State,District,Year,Quartar,Trans_Count,Amount
16761,Uttarakhand,Pithoragarh,2019,1,67059,126782378.71489981
16762,Uttarakhand,Rudraprayag,2019,1,35834,60259060.58910632
16763,Uttarakhand,Pauri Garhwal,2019,1,154873,259133683.45728147
16764,Uttarakhand,Tehri Garhwal,2019,1,92784,188532149.09953338
16765,Uttarakhand,Bageshwar,2019,2,31665,52020772.88719916
16766,Uttarakhand,Udham Singh Nagar,2019,2,964467,1378582227.1383595
16767,Uttarakhand,Haridwar,2019,2,1109390,1993331114.9490423
16768,Uttarakhand,Champawat,2019,2,43329,83652585.73778167
16769,Uttarakhand,Nainital,2019,2,347099,641075253.7010634
16770,Uttarakhand,Dehradun,2019,2,1628356,3149635867.735813
16771,Uttarakhand,Chamoli,2019,2,71211,146135260.66002762
16772,Uttarakhand,Almora,2019,2,110119,169588331.81787175
16773,Uttarakhand,Uttarkashi,2019,2,52899,116326460.03063229
16774,Uttarakhand,Pithoragarh,2019,2,81162,158772474.7061255
16775,Uttarakhand,Rudraprayag,2019,2,46374,105793130.67286699
16776,Uttarakhand,Pauri Garhwal,2019,2,201286,330941586.17840505
16777,Uttarakhand,Tehri Garhwal,2019,2,125918,262677784.70331165
16778,Uttarakhand,Bageshwar,2019,3,36951,51115257.990878195
16779,Uttarakhand,Udham Singh Nagar,2019,3,881091,1448854013.7749524
16780,Uttarakhand,Haridwar,2019,3,1408219,2350808805.151039
16781,Uttarakhand,Champawat,2019,3,50176,84731426.51331419
16782,Uttarakhand,Nainital,2019,3,410561,703565372.0754354
16783,Uttarakhand,Dehradun,2019,3,2163047,3787761714.5911207
16784,Uttarakhand,Chamoli,2019,3,88665,159441929.61206484
16785,Uttarakhand,Almora,2019,3,110098,163341415.00345957
16786,Uttarakhand,Uttarkashi,2019,3,68144,126468996.95084272
16787,Uttarakhand,Pithoragarh,2019,3,93746,157938393.66508043
16788,Uttarakhand,Rudraprayag,2019,3,53994,89159258.0557906
16789,Uttarakhand,Pauri Garhwal,2019,3,206617,337105679.89840025
16790,Uttarakhand,Tehri Garhwal,2019,3,139167,268739806.73495024
16791,Uttarakhand,Bageshwar,2019,4,44970,74106171.90251683
16792,Uttarakhand,Udham Singh Nagar,2019,4,1067254,1847912911.0312634
16793,Uttarakhand,Haridwar,2019,4,1661936,2912268373.080662
16794,Uttarakhand,Champawat,2019,4,60354,105727261.6222372
16795,Uttarakhand,Nainital,2019,4,510868,938607132.5862873
16796,Uttarakhand,Dehradun,2019,4,3069497,4994340229.552402
16797,Uttarakhand,Chamoli,2019,4,104404,207905779.61748406
16798,Uttarakhand,Almora,2019,4,147270,226549226.13870552
16799,Uttarakhand,Uttarkashi,2019,4,82965,174141275.3253441
16800,Uttarakhand,Pithoragarh,2019,4,112708,200782149.05021042
16801,Uttarakhand,Rudraprayag,2019,4,63743,121690003.20270392
16802,Uttarakhand,Pauri Garhwal,2019,4,260210,438116662.3129741
16803,Uttarakhand,Tehri Garhwal,2019,4,175937,331559129.7280453
16804,Uttarakhand,Bageshwar,2020,1,58220,84722349.28857002
16805,Uttarakhand,Udham Singh Nagar,2020,1,1320641,2462031686.6688175
16806,Uttarakhand,Haridwar,2020,1,1746548,2829682337.55844
16807,Uttarakhand,Champawat,2020,1,71250,114406606.10337359
16808,Uttarakhand,Nainital,2020,1,591916,1012419762.4026624
16809,Uttarakhand,Dehradun,2020,1,4292172,7855577949.518105
16810,Uttarakhand,Chamoli,2020,1,122706,211908675.2839394
16811,Uttarakhand,Almora,2020,1,158941,262516586.53569755
16812,Uttarakhand,Uttarkashi,2020,1,96469,176256181.79746825
16813,Uttarakhand,Pithoragarh,2020,1,132585,231555480.8832615
16814,Uttarakhand,Rudraprayag,2020,1,74461,122618449.68931642
16815,Uttarakhand,Pauri Garhwal,2020,1,265239,428956086.0113152
16816,Uttarakhand,Tehri Garhwal,2020,1,200636,365428107.2466619
16817,Uttarakhand,Bageshwar,2020,2,91958,115622508.26946892
16818,Uttarakhand,Udham Singh Nagar,2020,2,1430868,2605047531.8868837
16819,Uttarakhand,Haridwar,2020,2,1633204,2717831193.887991
16820,Uttarakhand,Champawat,2020,2,109021,162391481.0259492
16821,Uttarakhand,Nainital,2020,2,661723,1075299747.5588312
16822,Uttarakhand,Dehradun,2020,2,3619286,7204561616.48045
16823,Uttarakhand,Chamoli,2020,2,180349,274419553.19735515
16824,Uttarakhand,Almora,2020,2,256356,333359506.69689095
16825,Uttarakhand,Uttarkashi,2020,2,143866,241132342.2347738
16826,Uttarakhand,Pithoragarh,2020,2,193141,309868814.02295196
16827,Uttarakhand,Rudraprayag,2020,2,115692,156079665.36803532
16828,Uttarakhand,Pauri Garhwal,2020,2,337679,488475349.76430535
16829,Uttarakhand,Tehri Garhwal,2020,2,274627,410098391.70712256
16830,Uttarakhand,Bageshwar,2020,3,113186,158927994.60522747
16831,Uttarakhand,Udham Singh Nagar,2020,3,1570042,2930954022.9558268
16832,Uttarakhand,Haridwar,2020,3,2251448,4070826642.206731
16833,Uttarakhand,Champawat,2020,3,129549,216919449.54937637
16834,Uttarakhand,Nainital,2020,3,984746,1918487570.1438391
16835,Uttarakhand,Dehradun,2020,3,4899672,9682445376.09395
16836,Uttarakhand,Chamoli,2020,3,219226,388151115.2672857
16837,Uttarakhand,Almora,2020,3,319939,453570746.46387815
16838,Uttarakhand,Uttarkashi,2020,3,166514,318056161.8167209
16839,Uttarakhand,Pithoragarh,2020,3,237817,421302996.40247244
16840,Uttarakhand,Rudraprayag,2020,3,133146,214478001.77062732
16841,Uttarakhand,Pauri Garhwal,2020,3,441783,734135974.61854
16842,Uttarakhand,Tehri Garhwal,2020,3,351867,595254916.1120149
16843,Uttarakhand,Bageshwar,2020,4,175079,243513878.83942905
16844,Uttarakhand,Udham Singh Nagar,2020,4,2363335,4514038446.219884
16845,Uttarakhand,Haridwar,2020,4,3321783,6085979623.74952
16846,Uttarakhand,Champawat,2020,4,184738,339178308.3489728
16847,Uttarakhand,Nainital,2020,4,1517073,2922713378.2238545
16848,Uttarakhand,Dehradun,2020,4,7225475,12878001020.781935
16849,Uttarakhand,Chamoli,2020,4,334855,608689356.7896259
16850,Uttarakhand,Almora,2020,4,448847,655069287.4592457
16851,Uttarakhand,Uttarkashi,2020,4,248828,446087898.9016932
16852,Uttarakhand,Pithoragarh,2020,4,341824,642959649.9234655
16853,Uttarakhand,Rudraprayag,2020,4,205575,391044736.1112037
16854,Uttarakhand,Pauri Garhwal,2020,4,683792,1126540354.654028
16855,Uttarakhand,Tehri Garhwal,2020,4,562067,938923389.1074793
16856,Uttarakhand,Bageshwar,2021,1,125650,228097046.62067777
16857,Uttarakhand,Udham Singh Nagar,2021,1,2400713,4698429212.673304
16858,Uttarakhand,Haridwar,2021,1,3637862,6655847670.435171
16859,Uttarakhand,Champawat,2021,1,144019,313298147.11381817
16860,Uttarakhand,Nainital,2021,1,1656353,3267711093.9339843
16861,Uttarakhand,Dehradun,2021,1,10341368,16714266661.471684
16862,Uttarakhand,Chamoli,2021,1,251971,534930142.84450316
16863,Uttarakhand,Almora,2021,1,315595,567283572.0401663
16864,Uttarakhand,Uttarkashi,2021,1,199972,419933605.44935334
16865,Uttarakhand,Pithoragarh,2021,1,261250,560157950.425506
16866,Uttarakhand,Rudraprayag,2021,1,139023,301622374.0812526
16867,Uttarakhand,Pauri Garhwal,2021,1,637099,1098791516.9842882
16868,Uttarakhand,Tehri Garhwal,2021,1,497527,927820405.8247087
16869,Uttarakhand,Bageshwar,2021,2,200623,300595070.57305586
16870,Uttarakhand,Udham Singh Nagar,2021,2,2949644,5332715640.386387
16871,Uttarakhand,Haridwar,2021,2,4083950,7206283398.339356
16872,Uttarakhand,Champawat,2021,2,209830,391186970.2603439
16873,Uttarakhand,Nainital,2021,2,2022948,3666864167.0763474
16874,Uttarakhand,Dehradun,2021,2,11452915,18841754559.75351
16875,Uttarakhand,Chamoli,2021,2,335548,592961500.5480487
16876,Uttarakhand,Almora,2021,2,516291,813684022.7677014
16877,Uttarakhand,Uttarkashi,2021,2,272386,493313162.98720294
16878,Uttarakhand,Pithoragarh,2021,2,373518,706633659.8182425
16879,Uttarakhand,Rudraprayag,2021,2,198601,358593778.78038114
16880,Uttarakhand,Pauri Garhwal,2021,2,772232,1284331635.4191165
16881,Uttarakhand,Tehri Garhwal,2021,2,611946,1001900308.1286169
16882,Uttarakhand,Bageshwar,2021,3,195216,339140370.82216936
16883,Uttarakhand,Udham Singh Nagar,2021,3,3972342,6845281919.429771
16884,Uttarakhand,Haridwar,2021,3,5509173,8989314144.10345
16885,Uttarakhand,Champawat,2021,3,225508,452316414.89691293
16886,Uttarakhand,Nainital,2021,3,2632707,4647117597.836014
16887,Uttarakhand,Dehradun,2021,3,15063442,22990701165.284504
16888,Uttarakhand,Chamoli,2021,3,352899,738267624.1421455
16889,Uttarakhand,Almora,2021,3,518423,912391176.2694778
16890,Uttarakhand,Uttarkashi,2021,3,280090,564935671.3357033
16891,Uttarakhand,Pithoragarh,2021,3,405020,818234590.9716287
16892,Uttarakhand,Rudraprayag,2021,3,198589,391423419.13020337
16893,Uttarakhand,Pauri Garhwal,2021,3,969356,1594948974.778614
16894,Uttarakhand,Tehri Garhwal,2021,3,719519,1243423714.563628
16895,Uttarakhand,Bageshwar,2021,4,228125,429855016.57681274
16896,Uttarakhand,Udham Singh Nagar,2021,4,5131031,9041480525.639933
16897,Uttarakhand,Haridwar,2021,4,7030490,11490457874.693764
16898,Uttarakhand,Champawat,2021,4,279541,581241391.496042
16899,Uttarakhand,Nainital,2021,4,3236410,5812451204.097101
16900,Uttarakhand,Dehradun,2021,4,20099531,30616000516.70843
16901,Uttarakhand,Chamoli,2021,4,444044,935680417.2825816
16902,Uttarakhand,Almora,2021,4,621457,1157426313.556387
16903,Uttarakhand,Uttarkashi,2021,4,340832,699763855.0503579
16904,Uttarakhand,Pithoragarh,2021,4,493686,1047695615.6454681
16905,Uttarakhand,Rudraprayag,2021,4,296477,644334317.5148525
16906,Uttarakhand,Pauri Garhwal,2021,4,1252707,2087257954.5768223
16907,Uttarakhand,Tehri Garhwal,2021,4,906949,1604463156.5824413
16908,Uttarakhand,Bageshwar,2022,1,240815,464249473.4222708
16909,Uttarakhand,Udham Singh Nagar,2022,1,5878926,10009445962.437685
16910,Uttarakhand,Haridwar,2022,1,7982968,12739141532.519213
16911,Uttarakhand,Champawat,2022,1,307080,618157667.8282931
16912,Uttarakhand,Nainital,2022,1,3419287,5973753416.613321
16913,Uttarakhand,Dehradun,2022,1,22257700,33123635654.16364
16914,Uttarakhand,Chamoli,2022,1,447942,908267962.1925865
16915,Uttarakhand,Almora,2022,1,615373,1114809944.882173
16916,Uttarakhand,Uttarkashi,2022,1,354038,690101594.2170823
16917,Uttarakhand,Pithoragarh,2022,1,513359,1077070807.370165
16918,Uttarakhand,Rudraprayag,2022,1,254813,498507056.829461
16919,Uttarakhand,Pauri Garhwal,2022,1,1340407,2160205589.4174557
16920,Uttarakhand,Tehri Garhwal,2022,1,948064,1601435838.181318
16921,Uttarakhand,Bageshwar,2022,2,337262,546605012.7624527
16922,Uttarakhand,Udham Singh Nagar,2022,2,7173658,11516900702.588758
16923,Uttarakhand,Haridwar,2022,2,10586018,16128591903.365211
16924,Uttarakhand,Champawat,2022,2,441429,802026422.3335738
16925,Uttarakhand,Nainital,2022,2,4229607,6957275629.433159
16926,Uttarakhand,Dehradun,2022,2,28405360,40081073999.877716
16927,Uttarakhand,Chamoli,2022,2,724863,1456305122.8944721
16928,Uttarakhand,Almora,2022,2,917436,1470548875.9558089
16929,Uttarakhand,Uttarkashi,2022,2,540533,1141949487.1675887
16930,Uttarakhand,Pithoragarh,2022,2,744947,1370280861.667244
16931,Uttarakhand,Rudraprayag,2022,2,555674,1343191881.07683
16932,Uttarakhand,Pauri Garhwal,2022,2,1914947,2946932725.366783
16933,Uttarakhand,Tehri Garhwal,2022,2,1595144,2551688400.844716
16934,Uttarakhand,Bageshwar,2022,3,280678,438943544.9939508
16935,Uttarakhand,Udham Singh Nagar,2022,3,8359056,12605973683.641441
16936,Uttarakhand,Haridwar,2022,3,12207906,17469868639.355198
16937,Uttarakhand,Champawat,2022,3,409237,690132451.4541664
16938,Uttarakhand,Nainital,2022,3,4918426,7504228522.498605
16939,Uttarakhand,Dehradun,2022,3,31286908,43421889600.77414
16940,Uttarakhand,Chamoli,2022,3,759073,1357043504.4213452
16941,Uttarakhand,Almora,2022,3,862733,1333633913.7202659
16942,Uttarakhand,Uttarkashi,2022,3,574366,1020415832.5023174
16943,Uttarakhand,Pithoragarh,2022,3,824882,1386396764.7434978
16944,Uttarakhand,Rudraprayag,2022,3,538517,1035378469.1373514
16945,Uttarakhand,Pauri Garhwal,2022,3,1692144,2462947906.054614
16946,Uttarakhand,Tehri Garhwal,2022,3,1282593,1914407105.066064
16947,Uttarakhand,Bageshwar,2022,4,377996,572631360.7164435
16948,Uttarakhand,Udham Singh Nagar,2022,4,10333475,16094358620.839266
16949,Uttarakhand,Haridwar,2022,4,13503692,19912247185.811954
16950,Uttarakhand,Champawat,2022,4,469043,807571212.9402206
16951,Uttarakhand,Nainital,2022,4,5012268,7697883412.598278
16952,Uttarakhand,Dehradun,2022,4,40807331,58612213437.28185
16953,Uttarakhand,Chamoli,2022,4,1117730,1880933827.7386518
16954,Uttarakhand,Almora,2022,4,1009910,1571073455.8092246
16955,Uttarakhand,Uttarkashi,2022,4,539699,916448376.726758
16956,Uttarakhand,Pithoragarh,2022,4,920523,1481932435.116687
16957,Uttarakhand,Rudraprayag,2022,4,492035,951611612.2036073
16958,Uttarakhand,Pauri Garhwal,2022,4,1993213,2930488128.435723
16959,Uttarakhand,Tehri Garhwal,2022,4,1406965,2066653765.1403933
16960,Uttarakhand,Bageshwar,2023,1,548380,789534270.0
16961,Uttarakhand,Udham Singh Nagar,2023,1,13978521,20542684972.0
16962,Uttarakhand,Haridwar,2023,1,18798046,26500543614.0
16963,Uttarakhand,Champawat,2023,1,779378,1226950637.0
16964,Uttarakhand,Nainital,2023,1,6645871,9531910281.0
16965,Uttarakhand,Dehradun,2023,1,28447368,33916386161.0
16966,Uttarakhand,Chamoli,2023,1,1029945,1609382133.0
16967,Uttarakhand,Almora,2023,1,1388916,2028760785.0
16968,Uttarakhand,Uttarkashi,2023,1,839385,1329618478.0
16969,Uttarakhand,Pithoragarh,2023,1,1284719,1892055904.0
16970,Uttarakhand,Rudraprayag,2023,1,647909,1003356899.0
16971,Uttarakhand,Pauri Garhwal,2023,1,2750629,3734478564.0
16972,Uttarakhand,Tehri Garhwal,2023,1,2246608,3074244887.0
16973,Uttarakhand,Bageshwar,2023,2,726950,985959187.0
16974,Uttarakhand,Udham Singh Nagar,2023,2,16932356,22588115268.0
16975,Uttarakhand,Haridwar,2023,2,24260673,32327305602.0
16976,Uttarakhand,Champawat,2023,2,1047124,1524868083.0
16977,Uttarakhand,Nainital,2023,2,8645252,11941153554.0
16978,Uttarakhand,Dehradun,2023,2,34692859,40261073972.0
16979,Uttarakhand,Chamoli,2023,2,1825969,2983545303.0
16980,Uttarakhand,Almora,2023,2,2020325,2786364746.0
16981,Uttarakhand,Uttarkashi,2023,2,1342970,2344893299.0
16982,Uttarakhand,Pithoragarh,2023,2,1742817,2468595556.0
16983,Uttarakhand,Rudraprayag,2023,2,1800936,3485553463.0
16984,Uttarakhand,Pauri Garhwal,2023,2,4018333,5335354696.0
16985,Uttarakhand,Tehri Garhwal,2023,2,3701650,5040089669.0
16986,Uttarakhand,Bageshwar,2023,3,666377,884550586.0
16987,Uttarakhand,Udham Singh Nagar,2023,3,18606679,23427520009.0
16988,Uttarakhand,Haridwar,2023,3,26611336,32455299270.0
16989,Uttarakhand,Champawat,2023,3,980015,1409437100.0
16990,Uttarakhand,Nainital,2023,3,8620296,11035263272.0
16991,Uttarakhand,Dehradun,2023,3,36594851,40603170022.0
16992,Uttarakhand,Chamoli,2023,3,1628923,2311170473.0
16993,Uttarakhand,Almora,2023,3,1840191,2475467644.0
16994,Uttarakhand,Uttarkashi,2023,3,1203734,1795883675.0
16995,Uttarakhand,Pithoragarh,2023,3,1640048,2330514157.0
16996,Uttarakhand,Rudraprayag,2023,3,1476972,2139338372.0
16997,Uttarakhand,Pauri Garhwal,2023,3,3468288,4209599000.0
16998,Uttarakhand,Tehri Garhwal,2023,3,2946977,3685184541.0
16999,Uttarakhand,Bageshwar,2023,4,784103,1054498578.0
17000,Uttarakhand,Udham Singh Nagar,2023,4,21410120,28068932760.0
17001,Uttarakhand,Haridwar,2023,4,28637960,36736177867.0
17002,Uttarakhand,Champawat,2023,4,1140896,1669257641.0
17003,Uttarakhand,Nainital,2023,4,10021918,13092884973.0
17004,Uttarakhand,Dehradun,2023,4,39924330,45527971116.0
17005,Uttarakhand,Chamoli,2023,4,1829681,2641361200.0
17006,Uttarakhand,Almora,2023,4,2132117,2880351271.0
17007,Uttarakhand,Uttarkashi,2023,4,1280636,1873135253.0
17008,Uttarakhand,Pithoragarh,2023,4,1905720,2679789715.0
17009,Uttarakhand,Rudraprayag,2023,4,1556978,2445583289.0
17010,Uttarakhand,Pauri Garhwal,2023,4,4056147,5117131019.0
17011,Uttarakhand,Tehri Garhwal,2023,4,3390834,4296372580.0
17012,West Bengal,South Twenty Four Parganas,2018,1,421793,349206351.134772
17013,West Bengal,Purba Bardhaman,2018,1,396998,212356023.7378838
17014,West Bengal,Uttar Dinajpur,2018,1,242526,126658409.55475825
17015,West Bengal,Kalimpong,2018,1,4972,7706385.682244161
17016,West Bengal,Murshidabad,2018,1,833479,421068895.8684155
17017,West Bengal,Paschim Medinipur,2018,1,419331,286483484.5978188
17018,West Bengal,Dakshin Dinajpur,2018,1,224063,69636116.7506341
17019,West Bengal,Jalpaiguri,2018,1,120349,96252642.72890764
17020,West Bengal,Purulia,2018,1,234356,86934374.95930237
17021,West Bengal,North Twenty Four Parganas,2018,1,1235602,1282978629.1040893
17022,West Bengal,Bankura,2018,1,378312,159367696.65101814
17023,West Bengal,Jhargram,2018,1,66167,33316470.25275091
17024,West Bengal,Howrah,2018,1,346838,350424696.862291
17025,West Bengal,Hooghly,2018,1,380589,299741600.337428
17026,West Bengal,Kolkata,2018,1,2043129,2753347660.1429114
17027,West Bengal,Koch Bihar,2018,1,155388,88320338.70770223
17028,West Bengal,Alipurduar,2018,1,71585,65816753.34844737
17029,West Bengal,Paschim Bardhaman,2018,1,350033,298947240.57755685
17030,West Bengal,Nadia,2018,1,549427,307840167.70912766
17031,West Bengal,Birbhum,2018,1,2125816,2520486412.452376
17032,West Bengal,Purba Medinipur,2018,1,516243,380534345.7354028
17033,West Bengal,Maldah,2018,1,491756,283624702.4245752
17034,West Bengal,Darjiling,2018,1,101473,144929152.81969556
17035,West Bengal,South Twenty Four Parganas,2018,2,727105,672591311.5734882
17036,West Bengal,Purba Bardhaman,2018,2,738207,421072712.1548571
17037,West Bengal,Uttar Dinajpur,2018,2,371120,261564937.44381255
17038,West Bengal,Kalimpong,2018,2,8003,14628605.386737475
17039,West Bengal,Murshidabad,2018,2,1290440,849517566.9427693
17040,West Bengal,Paschim Medinipur,2018,2,681104,537554850.2256197
17041,West Bengal,Dakshin Dinajpur,2018,2,466273,146101492.47782007
17042,West Bengal,Jalpaiguri,2018,2,180099,199304038.59126633
17043,West Bengal,Purulia,2018,2,395773,158322046.01026285
17044,West Bengal,North Twenty Four Parganas,2018,2,2119664,2509379355.091834
17045,West Bengal,Bankura,2018,2,747564,307725444.78423697
17046,West Bengal,Jhargram,2018,2,119417,60290384.78020149
17047,West Bengal,Howrah,2018,2,560185,654990894.6156787
17048,West Bengal,Hooghly,2018,2,680606,577920192.4223987
17049,West Bengal,Kolkata,2018,2,2501448,4109821729.890053
17050,West Bengal,Koch Bihar,2018,2,255842,201345528.23207912
17051,West Bengal,Alipurduar,2018,2,113879,135857086.90247357
17052,West Bengal,Paschim Bardhaman,2018,2,661190,554992245.8938131
17053,West Bengal,Nadia,2018,2,972818,633203448.0011742
17054,West Bengal,Birbhum,2018,2,2775489,3988930679.7679114
17055,West Bengal,Purba Medinipur,2018,2,850189,751427465.395005
17056,West Bengal,Maldah,2018,2,697698,593137876.5821025
17057,West Bengal,Darjiling,2018,2,168333,289503577.0384555
17058,West Bengal,South Twenty Four Parganas,2018,3,1762541,1427598240.6865141
17059,West Bengal,Purba Bardhaman,2018,3,3594299,1939579865.0387182
17060,West Bengal,Uttar Dinajpur,2018,3,565131,539823755.8805596
17061,West Bengal,Kalimpong,2018,3,11831,22888283.03707239
17062,West Bengal,Murshidabad,2018,3,4125695,2657568623.9518037
17063,West Bengal,Paschim Medinipur,2018,3,2615338,1735399471.8240018
17064,West Bengal,Dakshin Dinajpur,2018,3,848445,470231443.3042152
17065,West Bengal,Jalpaiguri,2018,3,315295,357458671.4286321
17066,West Bengal,Purulia,2018,3,2634127,1255674844.8882928
17067,West Bengal,North Twenty Four Parganas,2018,3,4856114,4545902671.152222
17068,West Bengal,Bankura,2018,3,5179457,2464193070.534754
17069,West Bengal,Jhargram,2018,3,544404,276381182.4522882
17070,West Bengal,Howrah,2018,3,1389380,1281775308.5032842
17071,West Bengal,Hooghly,2018,3,2570814,1739170524.2633934
17072,West Bengal,Kolkata,2018,3,4733562,6263652226.964284
17073,West Bengal,Koch Bihar,2018,3,522671,429958396.6195189
17074,West Bengal,Alipurduar,2018,3,190894,246648836.55828375
17075,West Bengal,Paschim Bardhaman,2018,3,2874238,1847805644.7258697
17076,West Bengal,Nadia,2018,3,3491909,2140939925.6671455
17077,West Bengal,Birbhum,2018,3,6066238,6130627463.516832
17078,West Bengal,Purba Medinipur,2018,3,2641955,2004301849.281406
17079,West Bengal,Maldah,2018,3,1891735,1596093452.1055121
17080,West Bengal,Darjiling,2018,3,279343,470260430.7927488
17081,West Bengal,South Twenty Four Parganas,2018,4,1839620,1674747743.946566
17082,West Bengal,Purba Bardhaman,2018,4,1517609,1105650331.2157145
17083,West Bengal,Uttar Dinajpur,2018,4,546004,651422758.655106
17084,West Bengal,Kalimpong,2018,4,19414,44748372.880300194
17085,West Bengal,Murshidabad,2018,4,2771908,2073820544.6702852
17086,West Bengal,Paschim Medinipur,2018,4,1645590,1540090393.616658
17087,West Bengal,Dakshin Dinajpur,2018,4,530257,332855706.11435485
17088,West Bengal,Jalpaiguri,2018,4,272277,451182300.0862664
17089,West Bengal,Purulia,2018,4,928572,444001662.391876
17090,West Bengal,North Twenty Four Parganas,2018,4,4412163,5106478584.138981
17091,West Bengal,Bankura,2018,4,1674744,830580184.9676104
17092,West Bengal,Jhargram,2018,4,272439,160506988.99923056
17093,West Bengal,Howrah,2018,4,1348284,1510973704.7459848
17094,West Bengal,Hooghly,2018,4,2105799,1620745549.3092494
17095,West Bengal,Kolkata,2018,4,5401244,8502095208.881001
17096,West Bengal,Koch Bihar,2018,4,450760,508267493.70604295
17097,West Bengal,Alipurduar,2018,4,191071,329023531.4947543
17098,West Bengal,Paschim Bardhaman,2018,4,1184281,1308957691.3264554
17099,West Bengal,Nadia,2018,4,1602207,1483069809.77854
17100,West Bengal,Birbhum,2018,4,4639212,6605150572.181274
17101,West Bengal,Purba Medinipur,2018,4,1603344,1962876573.009977
